temp_id,Year,State,Avg_Temperature,state_mergekey
54321,1953,Alabama,17.773,AL
54322,1954,Alabama,17.994,AL
54323,1955,Alabama,17.612,AL
54324,1956,Alabama,17.718,AL
54325,1957,Alabama,17.903,AL
54326,1958,Alabama,16.437,AL
54327,1959,Alabama,17.382,AL
54328,1960,Alabama,16.614,AL
54329,1961,Alabama,16.851,AL
54330,1962,Alabama,17.426,AL
54331,1963,Alabama,16.73,AL
54332,1964,Alabama,17.126,AL
54333,1965,Alabama,17.461,AL
54334,1966,Alabama,16.757,AL
54335,1967,Alabama,16.94,AL
54336,1968,Alabama,16.457,AL
54337,1969,Alabama,16.66,AL
54338,1970,Alabama,17.083,AL
54339,1971,Alabama,17.425,AL
54340,1972,Alabama,17.544,AL
54341,1973,Alabama,17.571,AL
54342,1974,Alabama,17.584,AL
54343,1975,Alabama,17.46,AL
54344,1976,Alabama,16.298,AL
54345,1977,Alabama,17.305,AL
54346,1978,Alabama,16.935,AL
54347,1979,Alabama,16.658,AL
54348,1980,Alabama,17.287,AL
54349,1981,Alabama,17.028,AL
54350,1982,Alabama,17.725,AL
54351,1983,Alabama,16.519,AL
54352,1984,Alabama,17.402,AL
54353,1985,Alabama,17.437,AL
54354,1986,Alabama,18.134,AL
54355,1987,Alabama,17.487,AL
54356,1988,Alabama,16.969,AL
54357,1989,Alabama,17.042,AL
54358,1990,Alabama,18.536,AL
54359,1991,Alabama,18.039,AL
54360,1992,Alabama,17.039,AL
54361,1993,Alabama,17.127,AL
54362,1994,Alabama,17.518,AL
54363,1995,Alabama,17.536,AL
54364,1996,Alabama,17.066,AL
54365,1997,Alabama,17.254,AL
54366,1998,Alabama,18.787,AL
54367,1999,Alabama,18.271,AL
54368,2000,Alabama,17.911,AL
54369,2001,Alabama,17.678,AL
54370,2002,Alabama,18.022,AL
54371,2003,Alabama,17.513,AL
54372,2004,Alabama,17.838,AL
54373,2005,Alabama,17.857,AL
54374,2006,Alabama,18.296,AL
54375,2007,Alabama,18.423,AL
54376,2008,Alabama,17.569,AL
54377,2009,Alabama,17.607,AL
54378,2010,Alabama,17.461,AL
54379,2011,Alabama,18.124,AL
54380,2012,Alabama,18.735,AL
54381,1953,Alaska,-4.586,AK
54382,1954,Alaska,-5.288,AK
54383,1955,Alaska,-6.153,AK
54384,1956,Alaska,-6.896,AK
54385,1957,Alaska,-3.424,AK
54386,1958,Alaska,-4.072,AK
54387,1959,Alaska,-5.471,AK
54388,1960,Alaska,-4.359,AK
54389,1961,Alaska,-5.906,AK
54390,1962,Alaska,-4.057,AK
54391,1963,Alaska,-4.279,AK
54392,1964,Alaska,-6.269,AK
54393,1965,Alaska,-5.347,AK
54394,1966,Alaska,-5.824,AK
54395,1967,Alaska,-4.003,AK
54396,1968,Alaska,-4.915,AK
54397,1969,Alaska,-4.089,AK
54398,1970,Alaska,-5.011,AK
54399,1971,Alaska,-6.615,AK
54400,1972,Alaska,-5.839,AK
54401,1973,Alaska,-5.296,AK
54402,1974,Alaska,-5.967,AK
54403,1975,Alaska,-6.158,AK
54404,1976,Alaska,-4.688,AK
54405,1977,Alaska,-3.974,AK
54406,1978,Alaska,-2.818,AK
54407,1979,Alaska,-3.503,AK
54408,1980,Alaska,-4.293,AK
54409,1981,Alaska,-2.724,AK
54410,1982,Alaska,-4.92,AK
54411,1983,Alaska,-4.121,AK
54412,1984,Alaska,-5.037,AK
54413,1985,Alaska,-4.456,AK
54414,1986,Alaska,-4.137,AK
54415,1987,Alaska,-3.673,AK
54416,1988,Alaska,-3.855,AK
54417,1989,Alaska,-4.04,AK
54418,1990,Alaska,-4.848,AK
54419,1991,Alaska,-3.999,AK
54420,1992,Alaska,-5.104,AK
54421,1993,Alaska,-2.464,AK
54422,1994,Alaska,-4.56,AK
54423,1995,Alaska,-3.559,AK
54424,1996,Alaska,-4.912,AK
54425,1997,Alaska,-3.3,AK
54426,1998,Alaska,-3.063,AK
54427,1999,Alaska,-5.628,AK
54428,2000,Alaska,-3.302,AK
54429,2001,Alaska,-3.728,AK
54430,2002,Alaska,-2.239,AK
54431,2003,Alaska,-2.804,AK
54432,2004,Alaska,-2.737,AK
54433,2005,Alaska,-2.807,AK
54434,2006,Alaska,-4.116,AK
54435,2007,Alaska,-3.252,AK
54436,2008,Alaska,-4.864,AK
54437,2009,Alaska,-3.98,AK
54438,2010,Alaska,-3.455,AK
54439,2011,Alaska,-3.793,AK
54440,2012,Alaska,-5.281,AK
54441,1953,Arizona,15.416,AZ
54442,1954,Arizona,16.277,AZ
54443,1955,Arizona,14.914,AZ
54444,1956,Arizona,15.51,AZ
54445,1957,Arizona,15.526,AZ
54446,1958,Arizona,16.009,AZ
54447,1959,Arizona,15.906,AZ
54448,1960,Arizona,15.537,AZ
54449,1961,Arizona,15.384,AZ
54450,1962,Arizona,15.669,AZ
54451,1963,Arizona,15.662,AZ
54452,1964,Arizona,14.571,AZ
54453,1965,Arizona,14.94,AZ
54454,1966,Arizona,15.521,AZ
54455,1967,Arizona,15.251,AZ
54456,1968,Arizona,14.987,AZ
54457,1969,Arizona,15.57,AZ
54458,1970,Arizona,15.191,AZ
54459,1971,Arizona,14.772,AZ
54460,1972,Arizona,15.546,AZ
54461,1973,Arizona,14.871,AZ
54462,1974,Arizona,15.448,AZ
54463,1975,Arizona,14.523,AZ
54464,1976,Arizona,15.113,AZ
54465,1977,Arizona,15.804,AZ
54466,1978,Arizona,15.613,AZ
54467,1979,Arizona,15.027,AZ
54468,1980,Arizona,15.824,AZ
54469,1981,Arizona,16.45,AZ
54470,1982,Arizona,15.032,AZ
54471,1983,Arizona,15.31,AZ
54472,1984,Arizona,15.398,AZ
54473,1985,Arizona,15.439,AZ
54474,1986,Arizona,15.976,AZ
54475,1987,Arizona,15.304,AZ
54476,1988,Arizona,15.771,AZ
54477,1989,Arizona,16.335,AZ
54478,1990,Arizona,15.531,AZ
54479,1991,Arizona,15.249,AZ
54480,1992,Arizona,15.429,AZ
54481,1993,Arizona,15.553,AZ
54482,1994,Arizona,15.99,AZ
54483,1995,Arizona,16.204,AZ
54484,1996,Arizona,16.665,AZ
54485,1997,Arizona,15.954,AZ
54486,1998,Arizona,15.258,AZ
54487,1999,Arizona,16,AZ
54488,2000,Arizona,16.51,AZ
54489,2001,Arizona,16.258,AZ
54490,2002,Arizona,16.256,AZ
54491,2003,Arizona,16.676,AZ
54492,2004,Arizona,15.84,AZ
54493,2005,Arizona,16.267,AZ
54494,2006,Arizona,16.22,AZ
54495,2007,Arizona,16.443,AZ
54496,2008,Arizona,15.916,AZ
54497,2009,Arizona,16.188,AZ
54498,2010,Arizona,15.798,AZ
54499,2011,Arizona,15.774,AZ
54500,2012,Arizona,16.752,AZ
54501,1953,Arkansas,16.702,AR
54502,1954,Arkansas,17.218,AR
54503,1955,Arkansas,16.169,AR
54504,1956,Arkansas,16.496,AR
54505,1957,Arkansas,16.044,AR
54506,1958,Arkansas,15.042,AR
54507,1959,Arkansas,15.735,AR
54508,1960,Arkansas,15.134,AR
54509,1961,Arkansas,15.245,AR
54510,1962,Arkansas,15.897,AR
54511,1963,Arkansas,15.894,AR
54512,1964,Arkansas,16.087,AR
54513,1965,Arkansas,16.289,AR
54514,1966,Arkansas,15.279,AR
54515,1967,Arkansas,15.662,AR
54516,1968,Arkansas,15.014,AR
54517,1969,Arkansas,15.5,AR
54518,1970,Arkansas,15.614,AR
54519,1971,Arkansas,16.094,AR
54520,1972,Arkansas,15.828,AR
54521,1973,Arkansas,16.126,AR
54522,1974,Arkansas,15.94,AR
54523,1975,Arkansas,15.769,AR
54524,1976,Arkansas,15.106,AR
54525,1977,Arkansas,16.219,AR
54526,1978,Arkansas,15.183,AR
54527,1979,Arkansas,14.703,AR
54528,1980,Arkansas,16.108,AR
54529,1981,Arkansas,15.929,AR
54530,1982,Arkansas,15.799,AR
54531,1983,Arkansas,15.168,AR
54532,1984,Arkansas,15.86,AR
54533,1985,Arkansas,15.705,AR
54534,1986,Arkansas,16.66,AR
54535,1987,Arkansas,16.402,AR
54536,1988,Arkansas,15.73,AR
54537,1989,Arkansas,15.276,AR
54538,1990,Arkansas,16.87,AR
54539,1991,Arkansas,16.558,AR
54540,1992,Arkansas,15.798,AR
54541,1993,Arkansas,15.393,AR
54542,1994,Arkansas,16.015,AR
54543,1995,Arkansas,16.067,AR
54544,1996,Arkansas,15.565,AR
54545,1997,Arkansas,15.621,AR
54546,1998,Arkansas,17.488,AR
54547,1999,Arkansas,17.021,AR
54548,2000,Arkansas,16.363,AR
54549,2001,Arkansas,16.508,AR
54550,2002,Arkansas,16.199,AR
54551,2003,Arkansas,16.045,AR
54552,2004,Arkansas,16.4,AR
54553,2005,Arkansas,16.874,AR
54554,2006,Arkansas,16.949,AR
54555,2007,Arkansas,16.834,AR
54556,2008,Arkansas,15.762,AR
54557,2009,Arkansas,15.812,AR
54558,2010,Arkansas,16.471,AR
54559,2011,Arkansas,16.866,AR
54560,2012,Arkansas,17.826,AR
54561,1953,California,14.236,CA
54562,1954,California,14.457,CA
54563,1955,California,13.688,CA
54564,1956,California,14.096,CA
54565,1957,California,14.203,CA
54566,1958,California,15.186,CA
54567,1959,California,15.156,CA
54568,1960,California,14.671,CA
54569,1961,California,14.549,CA
54570,1962,California,14.281,CA
54571,1963,California,14.171,CA
54572,1964,California,13.813,CA
54573,1965,California,13.921,CA
54574,1966,California,14.607,CA
54575,1967,California,14.384,CA
54576,1968,California,14.415,CA
54577,1969,California,14.342,CA
54578,1970,California,14.492,CA
54579,1971,California,13.636,CA
54580,1972,California,14.214,CA
54581,1973,California,14.245,CA
54582,1974,California,14.428,CA
54583,1975,California,13.681,CA
54584,1976,California,14.368,CA
54585,1977,California,14.651,CA
54586,1978,California,14.456,CA
54587,1979,California,14.468,CA
54588,1980,California,14.663,CA
54589,1981,California,15.319,CA
54590,1982,California,13.702,CA
54591,1983,California,14.421,CA
54592,1984,California,14.699,CA
54593,1985,California,14.181,CA
54594,1986,California,15.046,CA
54595,1987,California,14.74,CA
54596,1988,California,14.969,CA
54597,1989,California,14.605,CA
54598,1990,California,14.528,CA
54599,1991,California,14.558,CA
54600,1992,California,15.277,CA
54601,1993,California,14.407,CA
54602,1994,California,14.568,CA
54603,1995,California,15.094,CA
54604,1996,California,15.446,CA
54605,1997,California,15.2,CA
54606,1998,California,13.906,CA
54607,1999,California,14.535,CA
54608,2000,California,15.019,CA
54609,2001,California,15.171,CA
54610,2002,California,15.038,CA
54611,2003,California,15.391,CA
54612,2004,California,15.069,CA
54613,2005,California,14.92,CA
54614,2006,California,14.945,CA
54615,2007,California,15.062,CA
54616,2008,California,15.071,CA
54617,2009,California,15.004,CA
54618,2010,California,14.408,CA
54619,2011,California,14.266,CA
54620,2012,California,15.358,CA
54621,1953,Colorado,7.674,CO
54622,1954,Colorado,8.603,CO
54623,1955,Colorado,6.873,CO
54624,1956,Colorado,7.43,CO
54625,1957,Colorado,6.852,CO
54626,1958,Colorado,7.574,CO
54627,1959,Colorado,7.167,CO
54628,1960,Colorado,6.898,CO
54629,1961,Colorado,6.703,CO
54630,1962,Colorado,7.378,CO
54631,1963,Colorado,7.997,CO
54632,1964,Colorado,6.57,CO
54633,1965,Colorado,6.877,CO
54634,1966,Colorado,7.126,CO
54635,1967,Colorado,7.148,CO
54636,1968,Colorado,6.594,CO
54637,1969,Colorado,7.127,CO
54638,1970,Colorado,6.947,CO
54639,1971,Colorado,6.791,CO
54640,1972,Colorado,7.063,CO
54641,1973,Colorado,6.425,CO
54642,1974,Colorado,6.984,CO
54643,1975,Colorado,6.44,CO
54644,1976,Colorado,7.089,CO
54645,1977,Colorado,7.929,CO
54646,1978,Colorado,6.954,CO
54647,1979,Colorado,6.47,CO
54648,1980,Colorado,7.661,CO
54649,1981,Colorado,8.413,CO
54650,1982,Colorado,6.74,CO
54651,1983,Colorado,6.911,CO
54652,1984,Colorado,6.578,CO
54653,1985,Colorado,6.695,CO
54654,1986,Colorado,7.921,CO
54655,1987,Colorado,7.328,CO
54656,1988,Colorado,7.232,CO
54657,1989,Colorado,7.336,CO
54658,1990,Colorado,7.472,CO
54659,1991,Colorado,7.193,CO
54660,1992,Colorado,7.289,CO
54661,1993,Colorado,6.491,CO
54662,1994,Colorado,7.989,CO
54663,1995,Colorado,7.518,CO
54664,1996,Colorado,7.524,CO
54665,1997,Colorado,7.048,CO
54666,1998,Colorado,7.808,CO
54667,1999,Colorado,8.016,CO
54668,2000,Colorado,8.205,CO
54669,2001,Colorado,8.143,CO
54670,2002,Colorado,7.721,CO
54671,2003,Colorado,8.254,CO
54672,2004,Colorado,7.617,CO
54673,2005,Colorado,8.102,CO
54674,2006,Colorado,7.973,CO
54675,2007,Colorado,7.828,CO
54676,2008,Colorado,7.089,CO
54677,2009,Colorado,7.219,CO
54678,2010,Colorado,7.759,CO
54679,2011,Colorado,7.392,CO
54680,2012,Colorado,8.992,CO
54681,1953,Connecticut,10.836,CT
54682,1954,Connecticut,9.807,CT
54683,1955,Connecticut,9.777,CT
54684,1956,Connecticut,9.187,CT
54685,1957,Connecticut,10.132,CT
54686,1958,Connecticut,8.786,CT
54687,1959,Connecticut,10.073,CT
54688,1960,Connecticut,9.451,CT
54689,1961,Connecticut,9.525,CT
54690,1962,Connecticut,8.741,CT
54691,1963,Connecticut,9.061,CT
54692,1964,Connecticut,9.44,CT
54693,1965,Connecticut,9.095,CT
54694,1966,Connecticut,9.342,CT
54695,1967,Connecticut,8.912,CT
54696,1968,Connecticut,9.251,CT
54697,1969,Connecticut,9.465,CT
54698,1970,Connecticut,9.32,CT
54699,1971,Connecticut,9.545,CT
54700,1972,Connecticut,8.993,CT
54701,1973,Connecticut,10.473,CT
54702,1974,Connecticut,9.584,CT
54703,1975,Connecticut,10.077,CT
54704,1976,Connecticut,9.227,CT
54705,1977,Connecticut,9.568,CT
54706,1978,Connecticut,8.732,CT
54707,1979,Connecticut,9.769,CT
54708,1980,Connecticut,9.268,CT
54709,1981,Connecticut,9.458,CT
54710,1982,Connecticut,9.307,CT
54711,1983,Connecticut,10.127,CT
54712,1984,Connecticut,9.912,CT
54713,1985,Connecticut,9.713,CT
54714,1986,Connecticut,9.614,CT
54715,1987,Connecticut,9.677,CT
54716,1988,Connecticut,9.481,CT
54717,1989,Connecticut,9.231,CT
54718,1990,Connecticut,10.831,CT
54719,1991,Connecticut,10.797,CT
54720,1992,Connecticut,9.05,CT
54721,1993,Connecticut,9.553,CT
54722,1994,Connecticut,9.622,CT
54723,1995,Connecticut,9.803,CT
54724,1996,Connecticut,9.368,CT
54725,1997,Connecticut,9.587,CT
54726,1998,Connecticut,11.117,CT
54727,1999,Connecticut,10.845,CT
54728,2000,Connecticut,9.581,CT
54729,2001,Connecticut,10.547,CT
54730,2002,Connecticut,10.723,CT
54731,2003,Connecticut,9.43,CT
54732,2004,Connecticut,9.707,CT
54733,2005,Connecticut,10.121,CT
54734,2006,Connecticut,11.025,CT
54735,2007,Connecticut,10.098,CT
54736,2008,Connecticut,10.328,CT
54737,2009,Connecticut,9.744,CT
54738,2010,Connecticut,11.057,CT
54739,2011,Connecticut,10.831,CT
54740,2012,Connecticut,11.633,CT
54741,1953,Delaware,13.297,DE
54742,1954,Delaware,12.695,DE
54743,1955,Delaware,12.455,DE
54744,1956,Delaware,12.244,DE
54745,1957,Delaware,12.817,DE
54746,1958,Delaware,11.379,DE
54747,1959,Delaware,13.028,DE
54748,1960,Delaware,11.992,DE
54749,1961,Delaware,12.206,DE
54750,1962,Delaware,11.552,DE
54751,1963,Delaware,11.64,DE
54752,1964,Delaware,12.27,DE
54753,1965,Delaware,11.988,DE
54754,1966,Delaware,11.888,DE
54755,1967,Delaware,11.497,DE
54756,1968,Delaware,12.182,DE
54757,1969,Delaware,11.97,DE
54758,1970,Delaware,12.167,DE
54759,1971,Delaware,12.447,DE
54760,1972,Delaware,11.876,DE
54761,1973,Delaware,13.112,DE
54762,1974,Delaware,12.52,DE
54763,1975,Delaware,12.785,DE
54764,1976,Delaware,11.965,DE
54765,1977,Delaware,12.466,DE
54766,1978,Delaware,11.552,DE
54767,1979,Delaware,12.109,DE
54768,1980,Delaware,12.208,DE
54769,1981,Delaware,12.031,DE
54770,1982,Delaware,12.141,DE
54771,1983,Delaware,12.692,DE
54772,1984,Delaware,12.513,DE
54773,1985,Delaware,12.851,DE
54774,1986,Delaware,12.663,DE
54775,1987,Delaware,12.555,DE
54776,1988,Delaware,11.984,DE
54777,1989,Delaware,12.114,DE
54778,1990,Delaware,13.724,DE
54779,1991,Delaware,13.639,DE
54780,1992,Delaware,11.984,DE
54781,1993,Delaware,12.485,DE
54782,1994,Delaware,12.492,DE
54783,1995,Delaware,12.577,DE
54784,1996,Delaware,11.958,DE
54785,1997,Delaware,12.441,DE
54786,1998,Delaware,13.89,DE
54787,1999,Delaware,13.329,DE
54788,2000,Delaware,12.348,DE
54789,2001,Delaware,13.098,DE
54790,2002,Delaware,13.627,DE
54791,2003,Delaware,12.115,DE
54792,2004,Delaware,12.724,DE
54793,2005,Delaware,12.748,DE
54794,2006,Delaware,13.668,DE
54795,2007,Delaware,13.013,DE
54796,2008,Delaware,13.052,DE
54797,2009,Delaware,12.541,DE
54798,2010,Delaware,13.313,DE
54799,2011,Delaware,13.69,DE
54800,2012,Delaware,14.09,DE
54801,1953,District Of Columbia,13.295,DC
54802,1954,District Of Columbia,12.686,DC
54803,1955,District Of Columbia,12.481,DC
54804,1956,District Of Columbia,12.301,DC
54805,1957,District Of Columbia,12.737,DC
54806,1958,District Of Columbia,11.343,DC
54807,1959,District Of Columbia,13.063,DC
54808,1960,District Of Columbia,11.782,DC
54809,1961,District Of Columbia,12.108,DC
54810,1962,District Of Columbia,11.612,DC
54811,1963,District Of Columbia,11.575,DC
54812,1964,District Of Columbia,12.329,DC
54813,1965,District Of Columbia,12.176,DC
54814,1966,District Of Columbia,11.894,DC
54815,1967,District Of Columbia,11.601,DC
54816,1968,District Of Columbia,12.149,DC
54817,1969,District Of Columbia,11.982,DC
54818,1970,District Of Columbia,12.286,DC
54819,1971,District Of Columbia,12.432,DC
54820,1972,District Of Columbia,11.895,DC
54821,1973,District Of Columbia,13.04,DC
54822,1974,District Of Columbia,12.512,DC
54823,1975,District Of Columbia,12.668,DC
54824,1976,District Of Columbia,11.853,DC
54825,1977,District Of Columbia,12.342,DC
54826,1978,District Of Columbia,11.56,DC
54827,1979,District Of Columbia,11.875,DC
54828,1980,District Of Columbia,12.22,DC
54829,1981,District Of Columbia,12,DC
54830,1982,District Of Columbia,12.156,DC
54831,1983,District Of Columbia,12.476,DC
54832,1984,District Of Columbia,12.424,DC
54833,1985,District Of Columbia,12.79,DC
54834,1986,District Of Columbia,12.654,DC
54835,1987,District Of Columbia,12.775,DC
54836,1988,District Of Columbia,12.141,DC
54837,1989,District Of Columbia,11.922,DC
54838,1990,District Of Columbia,13.745,DC
54839,1991,District Of Columbia,13.759,DC
54840,1992,District Of Columbia,11.957,DC
54841,1993,District Of Columbia,12.39,DC
54842,1994,District Of Columbia,12.455,DC
54843,1995,District Of Columbia,12.553,DC
54844,1996,District Of Columbia,11.847,DC
54845,1997,District Of Columbia,12.357,DC
54846,1998,District Of Columbia,14.074,DC
54847,1999,District Of Columbia,13.189,DC
54848,2000,District Of Columbia,12.278,DC
54849,2001,District Of Columbia,12.994,DC
54850,2002,District Of Columbia,13.464,DC
54851,2003,District Of Columbia,12.073,DC
54852,2004,District Of Columbia,12.787,DC
54853,2005,District Of Columbia,12.819,DC
54854,2006,District Of Columbia,13.589,DC
54855,2007,District Of Columbia,13.133,DC
54856,2008,District Of Columbia,12.764,DC
54857,2009,District Of Columbia,12.438,DC
54858,2010,District Of Columbia,13.281,DC
54859,2011,District Of Columbia,13.557,DC
54860,2012,District Of Columbia,13.997,DC
54861,1953,Florida,22.034,FL
54862,1954,Florida,21.656,FL
54863,1955,Florida,21.704,FL
54864,1956,Florida,21.593,FL
54865,1957,Florida,22.188,FL
54866,1958,Florida,21.098,FL
54867,1959,Florida,21.956,FL
54868,1960,Florida,21.252,FL
54869,1961,Florida,21.64,FL
54870,1962,Florida,21.538,FL
54871,1963,Florida,21.213,FL
54872,1964,Florida,21.685,FL
54873,1965,Florida,21.8,FL
54874,1966,Florida,21.156,FL
54875,1967,Florida,21.747,FL
54876,1968,Florida,20.903,FL
54877,1969,Florida,21.103,FL
54878,1970,Florida,21.328,FL
54879,1971,Florida,21.893,FL
54880,1972,Florida,22.204,FL
54881,1973,Florida,21.83,FL
54882,1974,Florida,22.144,FL
54883,1975,Florida,22.361,FL
54884,1976,Florida,21.148,FL
54885,1977,Florida,21.374,FL
54886,1978,Florida,21.55,FL
54887,1979,Florida,21.629,FL
54888,1980,Florida,21.674,FL
54889,1981,Florida,21.313,FL
54890,1982,Florida,22.503,FL
54891,1983,Florida,21.285,FL
54892,1984,Florida,21.65,FL
54893,1985,Florida,22.069,FL
54894,1986,Florida,22.435,FL
54895,1987,Florida,21.68,FL
54896,1988,Florida,21.441,FL
54897,1989,Florida,22.081,FL
54898,1990,Florida,22.902,FL
54899,1991,Florida,22.506,FL
54900,1992,Florida,21.686,FL
54901,1993,Florida,21.747,FL
54902,1994,Florida,22.414,FL
54903,1995,Florida,22.007,FL
54904,1996,Florida,21.548,FL
54905,1997,Florida,22.261,FL
54906,1998,Florida,22.955,FL
54907,1999,Florida,22.272,FL
54908,2000,Florida,21.952,FL
54909,2001,Florida,22.157,FL
54910,2002,Florida,22.431,FL
54911,2003,Florida,22.179,FL
54912,2004,Florida,22.141,FL
54913,2005,Florida,22.106,FL
54914,2006,Florida,22.392,FL
54915,2007,Florida,22.588,FL
54916,2008,Florida,22.107,FL
54917,2009,Florida,22.292,FL
54918,2010,Florida,21.281,FL
54919,2011,Florida,22.596,FL
54920,2012,Florida,22.681,FL
54921,1953,Georgia (State),18.136,GA
54922,1954,Georgia (State),18.284,GA
54923,1955,Georgia (State),17.912,GA
54924,1956,Georgia (State),18.065,GA
54925,1957,Georgia (State),18.267,GA
54926,1958,Georgia (State),16.983,GA
54927,1959,Georgia (State),17.945,GA
54928,1960,Georgia (State),17.116,GA
54929,1961,Georgia (State),17.452,GA
54930,1962,Georgia (State),17.715,GA
54931,1963,Georgia (State),17.049,GA
54932,1964,Georgia (State),17.454,GA
54933,1965,Georgia (State),17.776,GA
54934,1966,Georgia (State),17.013,GA
54935,1967,Georgia (State),17.4,GA
54936,1968,Georgia (State),16.939,GA
54937,1969,Georgia (State),16.978,GA
54938,1970,Georgia (State),17.601,GA
54939,1971,Georgia (State),17.88,GA
54940,1972,Georgia (State),17.976,GA
54941,1973,Georgia (State),17.94,GA
54942,1974,Georgia (State),18.153,GA
54943,1975,Georgia (State),18.082,GA
54944,1976,Georgia (State),16.868,GA
54945,1977,Georgia (State),17.626,GA
54946,1978,Georgia (State),17.425,GA
54947,1979,Georgia (State),17.261,GA
54948,1980,Georgia (State),17.659,GA
54949,1981,Georgia (State),17.287,GA
54950,1982,Georgia (State),18.175,GA
54951,1983,Georgia (State),17.065,GA
54952,1984,Georgia (State),17.845,GA
54953,1985,Georgia (State),18.108,GA
54954,1986,Georgia (State),18.746,GA
54955,1987,Georgia (State),17.788,GA
54956,1988,Georgia (State),17.316,GA
54957,1989,Georgia (State),17.769,GA
54958,1990,Georgia (State),19.144,GA
54959,1991,Georgia (State),18.512,GA
54960,1992,Georgia (State),17.515,GA
54961,1993,Georgia (State),17.774,GA
54962,1994,Georgia (State),18.017,GA
54963,1995,Georgia (State),17.98,GA
54964,1996,Georgia (State),17.486,GA
54965,1997,Georgia (State),17.807,GA
54966,1998,Georgia (State),19.158,GA
54967,1999,Georgia (State),18.503,GA
54968,2000,Georgia (State),17.921,GA
54969,2001,Georgia (State),18.229,GA
54970,2002,Georgia (State),18.524,GA
54971,2003,Georgia (State),17.965,GA
54972,2004,Georgia (State),18.273,GA
54973,2005,Georgia (State),18.174,GA
54974,2006,Georgia (State),18.602,GA
54975,2007,Georgia (State),18.752,GA
54976,2008,Georgia (State),18.05,GA
54977,2009,Georgia (State),18.035,GA
54978,2010,Georgia (State),17.762,GA
54979,2011,Georgia (State),18.724,GA
54980,2012,Georgia (State),19.091,GA
54981,1953,Hawaii,22.32,HI
54982,1954,Hawaii,22.501,HI
54983,1955,Hawaii,21.638,HI
54984,1956,Hawaii,22.25,HI
54985,1957,Hawaii,22.249,HI
54986,1958,Hawaii,22.139,HI
54987,1959,Hawaii,22.612,HI
54988,1960,Hawaii,22.486,HI
54989,1961,Hawaii,22.578,HI
54990,1962,Hawaii,22.363,HI
54991,1963,Hawaii,22.646,HI
54992,1964,Hawaii,22.428,HI
54993,1965,Hawaii,22.269,HI
54994,1966,Hawaii,22.518,HI
54995,1967,Hawaii,22.836,HI
54996,1968,Hawaii,23.203,HI
54997,1969,Hawaii,22.44,HI
54998,1970,Hawaii,22.46,HI
54999,1971,Hawaii,22.201,HI
55000,1972,Hawaii,22.227,HI
55001,1973,Hawaii,22.218,HI
55002,1974,Hawaii,22.766,HI
55003,1975,Hawaii,21.992,HI
55004,1976,Hawaii,22.139,HI
55005,1977,Hawaii,22.852,HI
55006,1978,Hawaii,22.848,HI
55007,1979,Hawaii,22.688,HI
55008,1980,Hawaii,23.028,HI
55009,1981,Hawaii,23.045,HI
55010,1982,Hawaii,22.738,HI
55011,1983,Hawaii,22.504,HI
55012,1984,Hawaii,23.138,HI
55013,1985,Hawaii,22.594,HI
55014,1986,Hawaii,23.467,HI
55015,1987,Hawaii,22.992,HI
55016,1988,Hawaii,23.315,HI
55017,1989,Hawaii,22.867,HI
55018,1990,Hawaii,22.992,HI
55019,1991,Hawaii,23.027,HI
55020,1992,Hawaii,23.177,HI
55021,1993,Hawaii,22.76,HI
55022,1994,Hawaii,23.043,HI
55023,1995,Hawaii,23.19,HI
55024,1996,Hawaii,23.383,HI
55025,1997,Hawaii,23.173,HI
55026,1998,Hawaii,22.571,HI
55027,1999,Hawaii,22.557,HI
55028,2000,Hawaii,22.942,HI
55029,2001,Hawaii,23.064,HI
55030,2002,Hawaii,23.106,HI
55031,2003,Hawaii,23.261,HI
55032,2004,Hawaii,23.435,HI
55033,2005,Hawaii,23.255,HI
55034,2006,Hawaii,23.034,HI
55035,2007,Hawaii,23.001,HI
55036,2008,Hawaii,22.753,HI
55037,2009,Hawaii,22.82,HI
55038,2010,Hawaii,22.762,HI
55039,2011,Hawaii,22.853,HI
55040,2012,Hawaii,22.652,HI
55041,1953,Idaho,6.476,ID
55042,1954,Idaho,5.918,ID
55043,1955,Idaho,4.345,ID
55044,1956,Idaho,5.302,ID
55045,1957,Idaho,5.275,ID
55046,1958,Idaho,6.631,ID
55047,1959,Idaho,5.606,ID
55048,1960,Idaho,5.452,ID
55049,1961,Idaho,6.129,ID
55050,1962,Idaho,5.521,ID
55051,1963,Idaho,6.082,ID
55052,1964,Idaho,4.547,ID
55053,1965,Idaho,5.491,ID
55054,1966,Idaho,6.015,ID
55055,1967,Idaho,6.132,ID
55056,1968,Idaho,5.44,ID
55057,1969,Idaho,5.611,ID
55058,1970,Idaho,5.52,ID
55059,1971,Idaho,5.14,ID
55060,1972,Idaho,5.339,ID
55061,1973,Idaho,5.727,ID
55062,1974,Idaho,5.91,ID
55063,1975,Idaho,4.829,ID
55064,1976,Idaho,5.454,ID
55065,1977,Idaho,5.856,ID
55066,1978,Idaho,5.434,ID
55067,1979,Idaho,5.471,ID
55068,1980,Idaho,5.915,ID
55069,1981,Idaho,6.589,ID
55070,1982,Idaho,4.696,ID
55071,1983,Idaho,5.688,ID
55072,1984,Idaho,4.559,ID
55073,1985,Idaho,3.948,ID
55074,1986,Idaho,6.291,ID
55075,1987,Idaho,6.468,ID
55076,1988,Idaho,6.338,ID
